station_id,station_code,station_name,sample_date,Farge_mg Pt/l,PO4-P_µg/l,SiO2_mg/l,TOC_mg/l,TOTN_µg/l,TOTP/F_µg/l P,TOTP_P_µg/l P,TOTP_µg/l,TSM_mg/l,UV-Abs. 254nm_Abs/cm,UV-Abs. 410nm_Abs/cm,DIN_μg/l
40352,DRA1,Drammenselva v/Krokstadelva,2002-04-29 00:00:00,,8.0,2.5672266336,3.2,415.0,,,,2.3,,,251.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-07 00:00:00,,2.0,2.9950977392,3.6,478.0,,,,1.8,,,271.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-14 00:00:00,,1.0,2.5672266336,3.6,333.0,,,,4.2,,,143.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-22 00:00:00,,8.0,2.5672266336,3.1,382.0,,,,1.4,,,257.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-05-27 00:00:00,,1.0,2.5672266336,3.6,398.0,,,,1.7,,,241.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-04 00:00:00,,2.0,2.7811621864,3.8,366.0,,,,2.6,,,236.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-11 00:00:00,,1.0,2.5672266336,3.4,384.0,,,,2.4,,,256.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-20 00:00:00,,2.0,2.3532910808,3.5,397.0,,,,1.6,,,235.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-06-30 00:00:00,,2.0,2.139355528,3.6,359.0,,,,1.3,,,203.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-07-25 00:00:00,,3.0,2.0109941963,3.9,388.0,,,,2.1,,,198.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-08-27 00:00:00,,2.0,2.0965684174,3.6,390.0,,,,1.4,,,260.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-10-01 00:00:00,,1.0,1.6473037566,3.3,315.0,,,,0.8,,,189.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-10-30 00:00:00,,2.0,2.7811621864,3.5,571.0,,,,1.3,,,427.0
40352,DRA1,Drammenselva v/Krokstadelva,2002-11-26 00:00:00,,22.0,2.5672266336,3.0,411.0,,,,0.8,,,304.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-01-27 00:00:00,,1.0,2.5672266336,3.1,470.0,,,,0.9,,,367.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-02-24 00:00:00,,1.0,2.139355528,2.4,399.0,,,,,,,270.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-03-24 00:00:00,,1.0,2.9950977392,3.2,570.0,,,,2.8,,,411.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-04-24 00:00:00,,1.0,2.9950977392,4.3,593.0,,,,3.9,,,423.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-06 00:00:00,,4.0,2.7811621864,4.3,523.0,,,,2.4,,,410.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-13 00:00:00,,3.0,2.7811621864,4.0,438.0,,,,4.2,,,359.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-20 00:00:00,,4.0,2.5672266336,3.8,339.0,,,,1.9,,,210.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-05-26 00:00:00,,1.0,2.7811621864,4.6,543.0,,,,7.7,,,400.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-03 00:00:00,,1.0,2.3532910808,3.4,350.0,,,,2.9,,,263.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-10 00:00:00,,1.0,2.5672266336,3.7,369.0,,,,3.6,,,269.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-16 00:00:00,,3.0,2.7811621864,3.7,380.0,,,,1.7,,,282.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-24 00:00:00,,1.0,2.3532910808,4.1,417.0,,,,2.1,,,261.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-06-30 00:00:00,,2.0,2.3532910808,4.1,389.0,,,,1.7,,,264.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-07-28 00:00:00,,1.0,2.3532910808,3.9,349.0,,,,1.2,,,217.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-08-25 00:00:00,,1.0,2.0537813069,4.3,304.0,,,,1.0,,,176.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-09-29 00:00:00,,1.0,2.0965684174,3.9,380.0,,,,0.9,,,263.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-10-27 00:00:00,,1.0,2.1179619727,3.0,390.0,,,,0.7,,,290.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-11-24 00:00:00,,1.0,2.5672266336,3.3,385.0,,,,0.8,,,340.0
40352,DRA1,Drammenselva v/Krokstadelva,2003-12-22 00:00:00,,1.0,2.3532910808,3.2,420.0,,,,1.4,,,343.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-01-07 00:00:00,,1.0,2.6100137442,2.9,370.0,,,2.0,0.95,,,267.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-02-04 00:00:00,,1.0,2.4388653019,2.7,350.0,,,4.0,,,,265.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-03-07 00:00:00,,1.0,2.3532910808,2.5,380.0,,,4.0,1.23,,,252.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-04-12 00:00:00,,3.0,2.9309170734,3.3,465.0,,,8.0,5.8,,,324.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-05-10 00:00:00,,6.0,2.5672266336,3.2,395.0,,,11.0,10.4,,,206.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-05-18 00:00:00,,4.0,2.7597686311,3.1,435.0,,,10.0,8.87,,,273.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-05-31 00:00:00,,1.0,2.4816524125,3.2,440.0,,,5.0,2.18,,,231.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-06-06 00:00:00,,2.0,2.524439523,3.2,390.0,,,5.0,2.88,,,204.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-06-20 00:00:00,,1.0,2.3532910808,3.0,375.0,,,5.0,1.39,,,198.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-06-27 00:00:00,,2.0,2.5672266336,3.5,400.0,,,6.0,1.35,,,214.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-07-04 00:00:00,,1.0,2.4388653019,3.1,370.0,,,3.0,4.61,,,227.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-08-05 00:00:00,,2.0,2.1286587504,3.7,395.0,,,6.0,1.46,,,189.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-09-09 00:00:00,,2.0,2.3318975255,3.7,360.0,,,5.0,1.66,,,174.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-10-10 00:00:00,,1.0,2.6955879653,3.9,475.0,,,4.0,1.28,,,294.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-11-04 00:00:00,,1.0,2.823949297,3.6,445.0,,,4.0,1.59,,,305.0
40352,DRA1,Drammenselva v/Krokstadelva,2004-12-08 00:00:00,,1.0,2.823949297,3.4,465.0,,,5.0,1.2,,,321.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-01-07 00:00:00,,1.0,2.5672266336,2.7,360.0,,,3.0,,,,248.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-02-02 00:00:00,,1.0,2.6314072994,2.5,405.0,,,3.0,1.04,,,284.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-03-02 00:00:00,,1.0,2.4388653019,2.2,355.0,,,3.0,0.75,,,243.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-04-06 00:00:00,,2.0,2.6100137442,2.6,460.0,,,6.0,2.77,,,307.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-05-04 00:00:00,,1.0,2.4602588572,2.9,395.0,,,4.0,1.3,,,247.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-05-13 00:00:00,,1.0,2.2677168597,2.8,360.0,,,5.0,1.3,,,207.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-05-24 00:00:00,,2.0,2.7597686311,3.4,420.0,,,8.0,1.7,,,261.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-06-08 00:00:00,,1.0,2.4816524125,3.5,340.0,,,6.0,1.42,,,198.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-06-14 00:00:00,,6.0,2.9309170734,3.6,460.0,,,13.0,4.86,,,276.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-06-21 00:00:00,,1.0,2.524439523,4.0,395.0,,,6.0,1.63,,,198.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-07-05 00:00:00,,1.0,2.3960781914,3.3,320.0,,,6.0,1.16,,,165.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-08-10 00:00:00,,1.0,2.2249297491,3.3,330.0,,,5.0,0.84,,,148.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-09-01 00:00:00,,1.0,2.2035361938,3.1,325.0,,,5.0,1.17,,,185.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-10-05 00:00:00,,1.0,2.3105039702,2.9,350.0,,,6.0,0.97,,,195.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-11-02 00:00:00,,2.0,3.2304268473,3.9,660.0,,,9.0,2.34,,,525.0
40352,DRA1,Drammenselva v/Krokstadelva,2005-12-06 00:00:00,,1.0,2.7597686311,2.9,475.0,,,4.0,,,,305.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-01-04 00:00:00,,1.0,2.67419441,2.8,400.0,,,5.0,,,,303.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-02-08 00:00:00,,1.0,2.6314072994,2.7,435.0,,,4.0,0.79,,,313.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-03-09 00:00:00,,1.0,2.5886201889,2.4,430.0,,,4.0,1.01,,,337.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-04-04 00:00:00,,2.0,2.6528008547,2.6,770.0,,,5.0,1.06,,,618.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-05-03 00:00:00,,3.0,4.0861690585,4.5,825.0,,,8.0,6.81,,,615.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-05-22 00:00:00,,2.0,2.9950977392,3.8,790.0,,,7.0,3.06,,,554.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-05-31 00:00:00,,2.0,2.823949297,3.6,510.0,,,7.0,1.78,,,299.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-06-06 00:00:00,,1.0,2.7169815206,3.4,395.0,,,5.0,1.25,,,240.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-06-21 00:00:00,,1.0,2.5030459678,3.4,410.0,,,5.0,1.06,,,220.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-06-28 00:00:00,,2.0,2.4816524125,3.4,375.0,,,6.4,1.24,,,209.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-07-05 00:00:00,,9.0,2.4602588572,3.7,415.0,,,18.0,11.8,,,210.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-08-09 00:00:00,,1.0,1.9553709526,3.3,285.0,,,6.0,1.34,,,143.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-09-06 00:00:00,,2.0,2.5672266336,4.7,460.0,,,6.0,2.55,,,242.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-10-03 00:00:00,,2.0,2.7169815206,3.8,635.0,,,6.0,2.17,,,404.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-11-08 00:00:00,,1.0,2.9523106286,3.8,490.0,,,4.0,1.17,,,296.0
40352,DRA1,Drammenselva v/Krokstadelva,2006-12-07 00:00:00,,2.0,3.1448526262,3.6,525.0,,,4.0,1.33,,,317.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-01-03 00:00:00,,2.0,3.1876397367,3.4,460.0,,,4.0,1.64,,,291.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-02-07 00:00:00,,1.0,2.8667364075,2.7,425.0,,,3.0,1.2,,,292.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-03-07 00:00:00,,8.0,3.1020655156,2.6,700.0,,,13.0,7.14,,,526.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-04-04 00:00:00,,2.0,2.9950977392,3.0,465.0,,,4.0,1.16,,,340.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-05-05 00:00:00,,1.0,2.7597686311,3.0,370.0,,,4.0,2.99,,,226.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-05-16 00:00:00,,1.0,2.7383750758,3.1,395.0,,,5.0,1.36,,,266.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-05-29 00:00:00,,3.0,3.3801817342,3.9,655.0,,,9.0,7.05,,,369.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-06-06 00:00:00,,3.0,3.0378848498,3.7,465.0,,,7.0,2.14,,,342.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-06-18 00:00:00,,2.0,2.6955879653,3.3,365.0,,,6.0,2.19,,,207.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-06-25 00:00:00,,4.0,3.1020655156,5.1,580.0,,,13.0,4.55,,,372.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-07-04 00:00:00,,32.0,4.0861690585,6.9,840.0,,,52.0,38.5,,,533.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-07-06 00:00:00,,13.0,3.059278405,5.4,405.0,,,21.0,15.0,,,205.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-07-11 00:00:00,,14.0,3.6369043976,5.0,460.0,,,23.0,21.2,,,239.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-08-08 00:00:00,,2.0,2.67419441,3.8,375.0,,,6.0,1.52,,,207.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-09-05 00:00:00,,1.0,2.7383750758,3.7,400.0,,,5.0,1.36,,,237.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-10-02 00:00:00,,3.0,3.2304268473,4.2,570.0,,,9.0,2.77,,,365.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-11-08 00:00:00,,4.0,2.7597686311,3.2,345.0,,,8.0,3.97,,,202.0
40352,DRA1,Drammenselva v/Krokstadelva,2007-12-04 00:00:00,,4.0,3.358788179,3.3,700.0,,,7.0,2.77,,,452.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-01-09 00:00:00,,1.0,2.6955879653,2.6,375.0,,,4.0,1.13,,,260.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-02-07 00:00:00,,4.0,3.059278405,2.8,495.0,,,7.0,2.47,,,380.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-03-05 00:00:00,,2.0,2.9737041839,2.7,495.0,,,4.0,1.27,,,341.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-04-08 00:00:00,,9.0,4.2145303902,3.8,810.0,,,17.0,11.2,,,642.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-05-07 00:00:00,,3.0,2.8881299628,3.4,380.0,,,8.0,4.05,,,239.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-05-16 00:00:00,,2.0,2.67419441,3.0,365.0,,,5.0,3.41,,,245.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-05-27 00:00:00,,2.0,2.7811621864,3.3,395.0,,,4.0,1.75,,,274.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-06-04 00:00:00,,1.0,2.823949297,3.6,515.0,,,6.0,2.52,,,238.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-06-12 00:00:00,,1.0,2.8025557417,3.5,390.0,,,5.0,1.48,,,262.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-06-25 00:00:00,,1.0,2.5458330783,3.2,355.0,,,5.0,1.47,,,181.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-07-02 00:00:00,,1.7,2.6100137442,2.8,365.0,,,6.0,2.64,,,195.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-08-06 00:00:00,,1.0,2.2035361938,3.3,285.0,,,6.0,1.25,,,152.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-09-02 00:00:00,,1.0,2.289110415,3.2,330.0,,,5.0,1.14,,,168.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-10-08 00:00:00,,1.0,2.8453428522,3.8,425.0,,,6.0,1.25,,,262.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-11-05 00:00:00,,1.0,2.8453428522,3.1,410.0,,,5.0,0.87,,,258.0
40352,DRA1,Drammenselva v/Krokstadelva,2008-12-04 00:00:00,,1.0,2.9523106286,3.1,410.0,,,3.0,0.88,,,280.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-01-08 00:00:00,,2.0,2.8667364075,2.8,435.0,,,9.0,0.77,,,253.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-02-04 00:00:00,,1.0,2.7169815206,2.6,410.0,,,4.0,,,,237.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-03-04 00:00:00,,1.0,2.7597686311,2.6,440.0,,,5.0,0.8,,,298.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-04-01 00:00:00,,2.0,2.8667364075,2.6,465.0,,,6.0,3.3,,,288.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-05-06 00:00:00,,2.0,2.823949297,3.2,400.0,,,6.0,1.9,,,244.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-05-18 00:00:00,,2.0,2.6955879653,3.1,405.0,,,7.0,1.4,,,250.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-05-27 00:00:00,,2.0,2.7597686311,3.3,420.0,,,9.0,2.46,,,261.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-06-04 00:00:00,,1.0,2.5886201889,3.3,400.0,,,6.0,1.56,,,190.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-06-16 00:00:00,,3.0,2.5030459678,3.4,365.0,,,6.0,1.62,,,160.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-06-23 00:00:00,,2.0,2.4388653019,3.3,360.0,,,11.0,1.53,,,173.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-07-08 00:00:00,,1.0,2.3532910808,3.1,295.0,,,6.0,1.44,,,122.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-08-05 00:00:00,,2.0,2.7383750758,4.5,395.0,,,11.0,3.81,,,195.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-09-07 00:00:00,,4.0,2.823949297,4.2,410.0,,,6.0,1.39,,,209.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-10-07 00:00:00,,1.0,2.7169815206,3.6,360.0,,,7.0,1.25,,,197.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-11-04 00:00:00,,5.0,3.7224786187,4.3,730.0,,,9.0,4.56,,,485.0
40352,DRA1,Drammenselva v/Krokstadelva,2009-12-02 00:00:00,,2.0,3.2304268473,3.6,510.0,,,5.0,1.22,,,252.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-01-07 00:00:00,,1.0,2.9950977392,3.0,405.0,,,5.0,0.86,,,284.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-02-03 00:00:00,,1.0,2.7597686311,2.5,380.0,,,7.0,,,,267.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-03-03 00:00:00,,1.0,2.8025557417,2.5,410.0,,,4.0,,,,288.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-04-06 00:00:00,,4.0,3.5727237318,3.3,705.0,,,9.0,3.4,,,564.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-05-07 00:00:00,,1.0,2.9523106286,3.6,435.0,,,5.0,2.46,,,273.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-05-14 00:00:00,,1.0,2.9309170734,3.3,415.0,,,6.0,1.6,,,237.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-05-20 00:00:00,,4.0,2.9095235181,3.3,350.0,,,9.0,4.47,,,187.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-06-08 00:00:00,,1.0,2.8025557417,3.5,380.0,,,6.0,1.33,,,190.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-06-15 00:00:00,,1.0,2.7169815206,3.6,345.0,,,6.0,1.95,,,214.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-06-26 00:00:00,,3.0,2.6314072994,3.6,390.0,,,5.0,1.55,,,185.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-07-07 00:00:00,,1.0,2.3960781914,3.3,315.0,,,6.0,1.22,,,147.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-08-04 00:00:00,,1.0,2.524439523,3.4,340.0,,,6.0,1.48,,,200.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-09-08 00:00:00,,1.0,2.7811621864,4.1,365.0,,,5.0,1.54,,,227.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-10-06 00:00:00,,4.0,3.0164912945,4.6,380.0,,,7.0,3.65,,,195.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-11-03 00:00:00,,1.0,3.1234590709,3.8,450.0,,,8.0,0.99,,,269.0
40352,DRA1,Drammenselva v/Krokstadelva,2010-12-07 00:00:00,,1.0,3.1234590709,3.5,445.0,,,4.0,0.7,,,280.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-01-04 00:00:00,,2.0,3.3801817342,3.7,575.0,,,5.0,1.16,,,350.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-02-08 00:00:00,,2.0,2.7383750758,2.7,470.0,,,8.0,0.76,,,286.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-03-08 00:00:00,,2.0,2.7811621864,3.0,445.0,,,6.0,0.91,,,287.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-04-05 00:00:00,,15.0,5.3911759306,4.1,1100.0,,,27.0,19.0,,,838.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-05-03 00:00:00,,2.0,2.5672266336,3.4,440.0,,,6.0,1.66,,,252.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-05-12 00:00:00,,1.0,2.3318975255,2.9,350.0,,,5.0,1.07,,,211.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-05-26 00:00:00,,1.0,2.4388653019,2.9,420.0,,,6.0,1.56,,,220.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-06-07 00:00:00,,2.0,2.6314072994,3.4,430.0,,,9.0,3.24,,,261.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-06-14 00:00:00,,1.0,2.7811621864,4.0,435.0,,,9.0,3.92,,,251.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-06-25 00:00:00,,7.0,3.594117287,5.01,555.0,,,16.0,7.25,,,327.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-07-05 00:00:00,,2.0,2.9095235181,4.42,425.0,,,8.0,1.13,,,184.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-08-09 00:00:00,,2.0,2.7383750758,4.3,395.0,,,7.0,1.41,,,205.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-09-06 00:00:00,,3.0,3.2304268473,5.2,430.0,,,10.0,3.53,,,231.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-10-04 00:00:00,,3.0,3.0378848498,4.2,460.0,,,10.0,1.34,,,245.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-11-08 00:00:00,,1.0,3.1662461814,4.2,435.0,,,2.0,0.94,,,246.0
40352,DRA1,Drammenselva v/Krokstadelva,2011-12-06 00:00:00,,1.0,3.0806719603,3.1,430.0,,,8.0,0.86,,,281.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-01-03 00:00:00,,1.0,3.1662461814,3.1,445.0,,,5.0,0.71,,,297.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-02-02 00:00:00,,2.0,2.8667364075,2.6,405.0,,,5.0,0.89,,,259.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-03-06 00:00:00,,1.0,2.8667364075,2.7,395.0,,,2.0,,,,260.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-04-10 00:00:00,,1.0,2.6955879653,2.8,390.0,,,6.0,1.22,,,244.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-05-08 00:00:00,,1.0,2.8453428522,3.5,430.0,,,7.0,1.03,,,240.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-05-15 00:00:00,,2.0,2.7597686311,3.3,410.0,,,5.0,2.12,,,250.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-05-24 00:00:00,,2.0,2.6528008547,2.9,360.0,,,8.0,1.91,,,204.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-06-05 00:00:00,,2.0,2.7597686311,3.2,370.0,,,7.0,0.94,,,200.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-06-15 00:00:00,,1.0,2.7597686311,3.1,335.0,,,8.0,2.62,,,162.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-06-25 00:00:00,,1.0,2.67419441,3.1,350.0,,,6.0,1.23,,,187.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-07-03 00:00:00,,3.0,2.6314072994,3.2,350.0,,,6.0,0.94,,,182.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-08-07 00:00:00,,,6.1613439206,,1130.0,,,,,,,470.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-09-11 00:00:00,,1.0,2.67419441,3.3,425.0,,,6.0,0.9,,,202.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-10-09 00:00:00,,2.0,2.9737041839,3.3,405.0,,,4.0,1.2,,,211.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-11-06 00:00:00,,3.0,3.4657559554,4.1,530.0,,,5.0,2.9,,,329.0
40352,DRA1,Drammenselva v/Krokstadelva,2012-12-04 00:00:00,,2.0,3.1448526262,3.2,450.0,,,3.0,2.06,,,270.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-01-08 13:45:00,,1.0,2.9950977392,2.9,395.0,,,3.0,,,,257.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-02-05 00:00:00,,,,,,,,,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2013-02-05 11:00:00,,1.0,2.9309170734,2.6,395.0,,,4.0,,,,264.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-03-05 11:00:00,,1.0,2.8453428522,2.4,390.0,,,3.0,1.12,,,251.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-04-04 00:00:00,,,,,,,,,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2013-04-04 10:30:00,,2.0,2.7811621864,2.8,440.0,,,5.0,1.37,,,288.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-07 00:00:00,,,,,,,,,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-07 08:00:00,,3.0,3.2946075131,3.3,480.0,,,6.0,2.83,,,319.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-16 00:00:00,,,,,,,,,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-16 12:30:00,,19.0,3.893627061,3.6,1180.0,,,24.0,25.2,,,956.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-23 00:00:00,,,,,,,,,,,,
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-23 10:15:00,,26.0,5.2414210436,4.3,1110.0,,,37.0,29.2,,,861.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-27 14:30:00,,7.0,3.0378848498,3.5,490.0,,,11.0,6.67,,,348.0
40352,DRA1,Drammenselva v/Krokstadelva,2013-05-28 13:00:00,,7.0,3.1662461814,3.7,490.0,,,12.0,8.14,,,324.0
